Order_ID,Order_Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Amount,Profit,Payment_Method
ORD00356,29-12-2024,STORE042,C542,P58,11,483,5313,1584,UPI
ORD00357,01-10-2024,STORE002,C1222,P236,3,529,1587,870,UPI
ORD00358,01-07-2024,STORE036,C376,P135,5,748,3740,780,UPI
ORD00359,23-01-2024,STORE025,C205,P191,3,816,2448,858,Cash
ORD00360,07-01-2024,STORE072,C2252,P260,10,761,7610,2770,Net Banking
ORD00361,26-12-2024,STORE032,C612,P250,12,476,5712,2808,Cash
ORD00362,31-01-2024,STORE001,C1381,P77,2,460,920,238,UPI
ORD00363,22-05-2024,STORE051,C2311,P117,4,462,1848,832,UPI
ORD00364,10-01-2024,STORE050,C790,P146,1,593,593,123,UPI
ORD00365,19-12-2024,STORE050,C390,P66,7,396,2772,658,Cash
ORD00366,27-07-2024,STORE022,C202,P251,15,458,6870,1455,UPI
ORD00367,03-12-2024,STORE019,C2439,P88,7,364,2548,882,UPI
ORD00368,30-12-2024,STORE030,C450,P78,10,817,8170,2390,UPI
ORD00369,28-05-2024,STORE028,C1808,P268,10,402,4020,1480,Wallet
ORD00370,18-10-2024,STORE006,C426,P78,10,817,8170,2390,UPI
ORD00371,07-04-2024,STORE042,C1262,P298,14,800,11200,3066,Credit Card
ORD00372,18-04-2024,STORE059,C1119,P214,19,663,12597,3135,UPI
ORD00373,17-03-2024,STORE037,C1497,P190,8,569,4552,768,UPI
ORD00374,25-05-2024,STORE006,C906,P258,7,923,6461,2058,UPI
ORD00375,10-01-2024,STORE039,C379,P293,16,478,7648,2400,Cash
ORD00376,07-11-2024,STORE053,C1113,P220,1,283,283,124,UPI
ORD00377,21-10-2024,STORE005,C665,P216,18,681,12258,3816,Credit Card
ORD00378,28-01-2024,STORE079,C1299,P44,12,364,4368,2304,Cash
ORD00379,20-04-2024,STORE075,C1375,P166,5,556,2780,1155,Credit Card
ORD00380,10-07-2024,STORE008,C1628,P235,11,697,7667,902,Debit Card
ORD00381,24-10-2024,STORE040,C1020,P26,13,885,11505,3185,Wallet
ORD00382,22-12-2024,STORE054,C2234,P55,4,811,3244,636,UPI
ORD00383,20-09-2024,STORE075,C175,P268,15,402,6030,2220,Debit Card
ORD00384,15-09-2024,STORE007,C1227,P229,9,797,7173,2421,Credit Card
ORD00385,10-07-2024,STORE038,C138,P99,12,464,5568,1716,Wallet
ORD00386,19-07-2024,STORE028,C528,P274,18,445,8010,1530,UPI
ORD00387,16-09-2024,STORE052,C312,P126,15,726,10890,1950,Cash
ORD00388,02-08-2024,STORE032,C932,P198,8,394,3152,1152,Cash
ORD00389,14-10-2024,STORE005,C345,P53,10,276,2760,930,Cash
ORD00390,03-10-2024,STORE064,C884,P271,15,690,10350,1305,UPI
ORD00391,07-07-2024,STORE065,C805,P69,4,759,3036,332,Cash
ORD00392,19-05-2024,STORE074,C734,P62,18,660,11880,4680,Cash
ORD00393,02-05-2024,STORE039,C1659,P289,1,598,598,115,Cash
ORD00394,28-03-2024,STORE017,C117,P241,19,579,11001,2622,UPI
ORD00395,17-10-2024,STORE023,C1963,P158,10,545,5450,2330,UPI
ORD00396,18-10-2024,STORE080,C1060,P138,11,395,4345,2673,Debit Card
ORD00397,09-08-2024,STORE026,C446,P216,9,681,6129,1908,Debit Card
ORD00398,12-09-2024,STORE050,C2550,P39,9,788,7092,1017,Net Banking
ORD00399,08-03-2024,STORE035,C775,P275,15,587,8805,2820,UPI
ORD00400,28-05-2024,STORE002,C1302,P170,11,764,8404,946,Credit Card
ORD00401,31-05-2024,STORE045,C1425,P74,7,586,4102,1638,Cash
ORD00402,05-09-2024,STORE046,C2306,P30,1,530,530,121,UPI
ORD00403,29-12-2024,STORE041,C1581,P206,20,654,13080,3040,Net Banking
ORD00404,22-08-2024,STORE032,C2052,P162,6,743,4458,954,Credit Card
ORD00405,06-01-2024,STORE059,C1759,P260,7,761,5327,1939,Cash
ORD00406,24-11-2024,STORE066,C2006,P41,14,530,7420,2030,Wallet
ORD00407,28-09-2024,STORE066,C2326,P70,13,703,9139,1404,Cash
ORD00408,26-01-2024,STORE001,C901,P216,6,681,4086,1272,Credit Card
ORD00409,06-06-2024,STORE029,C289,P227,14,344,4816,1862,Credit Card
ORD00410,14-03-2024,STORE060,C2080,P126,3,726,2178,390,Debit Card
ORD00411,29-09-2024,STORE078,C2258,P192,8,333,2664,1360,UPI
ORD00412,22-02-2024,STORE026,C1646,P67,11,933,10263,3212,UPI
ORD00413,25-11-2024,STORE050,C950,P159,18,553,9954,1998,UPI
ORD00414,24-11-2024,STORE073,C813,P23,20,338,6760,2240,Wallet
ORD00415,07-07-2024,STORE045,C545,P64,6,436,2616,618,Cash
ORD00416,23-06-2024,STORE043,C1583,P90,18,575,10350,1854,Cash
ORD00417,13-09-2024,STORE006,C2346,P71,11,461,5071,1540,Cash
ORD00418,25-08-2024,STORE043,C2383,P158,2,545,1090,466,UPI
ORD00419,12-01-2024,STORE004,C2504,P165,12,567,6804,2160,Net Banking
ORD00420,23-10-2024,STORE068,C1768,P24,9,925,8325,2070,Net Banking
ORD00421,28-10-2024,STORE039,C1339,P283,5,686,3430,1435,Credit Card
ORD00422,30-10-2024,STORE076,C656,P09,4,658,2632,988,Debit Card
ORD00423,19-05-2024,STORE043,C1183,P125,14,943,13202,3738,UPI
ORD00424,08-03-2024,STORE014,C514,P108,1,742,742,232,Cash
ORD00425,23-09-2024,STORE001,C981,P159,2,553,1106,222,Cash
ORD00426,10-03-2024,STORE069,C729,P40,3,711,2133,261,Cash
ORD00427,07-05-2024,STORE053,C1753,P220,14,283,3962,1736,Debit Card
ORD00428,08-03-2024,STORE031,C2371,P227,19,344,6536,2527,Cash
ORD00429,16-01-2024,STORE019,C1159,P148,4,773,3092,648,Debit Card
ORD00430,21-07-2024,STORE038,C298,P294,5,432,2160,1160,Debit Card
ORD00431,11-05-2024,STORE023,C363,P137,10,857,8570,1840,Cash
ORD00432,22-04-2024,STORE038,C138,P266,4,439,1756,848,Cash
ORD00433,07-12-2024,STORE007,C347,P229,13,797,10361,3497,Debit Card
ORD00434,08-02-2024,STORE013,C273,P170,20,764,15280,1720,Cash
ORD00435,19-11-2024,STORE077,C1457,P61,13,485,6305,1365,Credit Card
ORD00436,11-11-2024,STORE014,C914,P164,7,555,3885,2037,Cash
ORD00437,19-06-2024,STORE028,C528,P209,7,911,6377,1855,Net Banking
ORD00438,30-10-2024,STORE005,C265,P07,6,403,2418,1110,Cash
ORD00439,03-05-2024,STORE004,C2104,P194,2,856,1712,338,UPI
ORD00440,15-08-2024,STORE042,C1582,P131,4,461,1844,1008,UPI
ORD00441,04-05-2024,STORE063,C2163,P46,14,528,7392,3948,UPI
ORD00442,30-08-2024,STORE046,C1346,P178,18,948,17064,5238,UPI
ORD00443,27-07-2024,STORE074,C2574,P127,4,350,1400,360,Credit Card
ORD00444,27-07-2024,STORE062,C1442,P264,10,510,5100,1010,Cash
ORD00445,26-03-2024,STORE049,C1269,P21,11,523,5753,1551,UPI
ORD00446,18-02-2024,STORE056,C1196,P115,3,386,1158,423,UPI
ORD00447,20-11-2024,STORE009,C1949,P122,2,624,1248,340,Wallet
ORD00448,05-10-2024,STORE040,C1900,P07,15,403,6045,2775,Cash
ORD00449,22-10-2024,STORE055,C555,P234,20,766,15320,2600,Debit Card
ORD00450,03-05-2024,STORE039,C1739,P260,19,761,14459,5263,Cash
ORD00451,21-02-2024,STORE024,C844,P78,16,817,13072,3824,Wallet
ORD00452,12-07-2024,STORE058,C2238,P135,6,748,4488,936,UPI
ORD00453,29-10-2024,STORE017,C2277,P142,16,506,8096,4032,UPI
ORD00454,13-09-2024,STORE017,C1637,P69,14,759,10626,1162,UPI
ORD00455,18-01-2024,STORE031,C131,P240,18,661,11898,3636,UPI
ORD00456,02-08-2024,STORE079,C579,P87,10,388,3880,2320,Net Banking
ORD00457,17-09-2024,STORE012,C1392,P128,4,664,2656,436,UPI
ORD00458,10-05-2024,STORE025,C2525,P290,13,590,7670,3107,Debit Card
ORD00459,02-05-2024,STORE012,C1952,P290,2,590,1180,478,UPI
ORD00460,21-03-2024,STORE061,C2081,P28,11,710,7810,1298,Cash
ORD00461,12-11-2024,STORE048,C708,P65,17,320,5440,2771,Net Banking
ORD00462,28-11-2024,STORE016,C836,P114,2,326,652,276,UPI
ORD00463,19-10-2024,STORE074,C2414,P228,16,726,11616,2464,UPI
ORD00464,25-12-2024,STORE064,C164,P55,2,811,1622,318,Debit Card
ORD00465,11-10-2024,STORE057,C717,P183,6,596,3576,1740,Cash
ORD00466,08-08-2024,STORE022,C362,P254,12,698,8376,2868,Cash
ORD00467,20-04-2024,STORE050,C1830,P296,20,422,8440,2920,Cash
ORD00468,30-03-2024,STORE059,C239,P160,14,748,10472,3598,Net Banking
ORD00469,15-07-2024,STORE031,C1571,P92,2,817,1634,458,UPI
ORD00470,21-10-2024,STORE068,C968,P98,12,477,5724,2196,UPI
ORD00471,11-10-2024,STORE044,C624,P135,18,748,13464,2808,Cash
ORD00472,15-06-2024,STORE044,C784,P117,19,462,8778,3952,UPI
ORD00473,25-10-2024,STORE062,C2562,P15,18,715,12870,2898,Wallet
ORD00474,10-11-2024,STORE014,C1074,P261,15,923,13845,3825,UPI
ORD00475,27-10-2024,STORE067,C2567,P99,20,464,9280,2860,UPI
ORD00476,09-03-2024,STORE008,C828,P212,7,426,2982,707,UPI
ORD00477,02-07-2024,STORE006,C2586,P162,6,743,4458,954,Cash
ORD00478,04-04-2024,STORE059,C2399,P211,1,469,469,125,UPI
ORD00479,15-04-2024,STORE046,C2306,P233,14,389,5446,1526,Credit Card
ORD00480,05-08-2024,STORE019,C919,P22,18,653,11754,3528,Credit Card
ORD00481,14-08-2024,STORE048,C2388,P78,1,817,817,239,UPI
ORD00482,21-07-2024,STORE052,C2072,P49,3,587,1761,264,UPI
ORD00483,29-06-2024,STORE018,C2278,P232,10,583,5830,1880,UPI
ORD00484,26-11-2024,STORE049,C2069,P20,3,580,1740,690,UPI
ORD00485,27-12-2024,STORE067,C567,P41,13,530,6890,1885,Debit Card
ORD00486,10-08-2024,STORE067,C2327,P206,18,654,11772,2736,UPI
ORD00487,10-10-2024,STORE032,C1572,P206,17,654,11118,2584,UPI
ORD00488,28-07-2024,STORE060,C2400,P265,19,586,11134,2375,UPI
ORD00489,13-02-2024,STORE034,C1654,P83,15,836,12540,3435,Wallet
ORD00490,26-05-2024,STORE003,C503,P61,2,485,970,210,UPI
ORD00491,01-09-2024,STORE006,C2506,P176,6,821,4926,1422,UPI
ORD00492,06-05-2024,STORE029,C1249,P83,12,836,10032,2748,Debit Card
ORD00493,03-06-2024,STORE004,C424,P252,3,694,2082,390,Cash
ORD00494,15-07-2024,STORE017,C2597,P265,8,586,4688,1000,UPI
ORD00495,05-12-2024,STORE077,C2497,P145,18,745,13410,3510,Wallet
ORD00496,09-09-2024,STORE044,C2384,P175,8,591,4728,1656,Credit Card
ORD00497,26-04-2024,STORE055,C2315,P195,2,698,1396,226,Cash
ORD00498,20-10-2024,STORE060,C560,P79,5,443,2215,840,Cash
ORD00499,24-06-2024,STORE051,C1991,P195,18,698,12564,2034,Cash
ORD00500,01-07-2024,STORE032,C1252,P283,9,686,6174,2583,UPI
ORD00501,20-07-2024,STORE022,C1482,P138,15,395,5925,3645,UPI
ORD00502,05-10-2024,STORE073,C2253,P212,5,426,2130,505,Net Banking
ORD00503,09-10-2024,STORE049,C2389,P153,19,553,10507,3306,UPI
ORD00504,30-08-2024,STORE035,C2215,P195,5,698,3490,565,Cash
ORD00505,26-09-2024,STORE040,C940,P273,7,917,6419,2093,UPI
ORD00506,30-08-2024,STORE021,C201,P186,19,585,11115,5643,Wallet
ORD00507,08-07-2024,STORE043,C1183,P145,18,745,13410,3510,UPI
ORD00508,27-04-2024,STORE048,C1108,P56,6,511,3066,612,Net Banking
ORD00509,27-11-2024,STORE035,C695,P71,1,461,461,140,Net Banking
ORD00510,21-05-2024,STORE004,C2424,P142,14,506,7084,3528,Cash
ORD00511,16-01-2024,STORE028,C1248,P117,4,462,1848,832,Debit Card
ORD00512,08-03-2024,STORE075,C895,P112,4,735,2940,1180,UPI
ORD00513,19-10-2024,STORE019,C1799,P110,12,360,4320,1680,UPI
ORD00514,07-12-2024,STORE067,C2487,P179,14,531,7434,3766,Net Banking
ORD00515,01-01-2024,STORE064,C2484,P26,14,885,12390,3430,Cash
ORD00516,09-06-2024,STORE069,C1289,P17,1,692,692,241,Net Banking
ORD00517,09-01-2024,STORE073,C493,P85,17,693,11781,1462,Cash
ORD00518,08-02-2024,STORE075,C2495,P132,11,527,5797,3124,Wallet
ORD00519,24-03-2024,STORE077,C417,P139,5,472,2360,895,Cash
ORD00520,17-03-2024,STORE051,C551,P37,17,405,6885,1853,Debit Card
ORD00521,28-08-2024,STORE049,C469,P25,16,432,6912,1952,UPI
ORD00522,02-06-2024,STORE017,C1477,P35,1,741,741,187,Net Banking
ORD00523,10-07-2024,STORE061,C641,P300,13,730,9490,1313,UPI
ORD00524,07-02-2024,STORE079,C1859,P128,18,664,11952,1962,Cash
ORD00525,25-03-2024,STORE063,C403,P11,19,503,9557,5510,Credit Card
ORD00526,26-09-2024,STORE072,C2332,P120,8,560,4480,888,Credit Card
ORD00527,25-09-2024,STORE061,C481,P78,7,817,5719,1673,UPI
ORD00528,01-02-2024,STORE070,C890,P262,4,679,2716,728,Credit Card
ORD00529,16-10-2024,STORE057,C1437,P281,13,310,4030,1768,Cash
ORD00530,03-02-2024,STORE023,C683,P185,20,692,13840,4900,UPI
ORD00531,29-08-2024,STORE035,C1335,P228,12,726,8712,1848,UPI
ORD00532,28-06-2024,STORE006,C1146,P190,16,569,9104,1536,Debit Card
ORD00533,22-02-2024,STORE003,C2503,P15,10,715,7150,1610,UPI
ORD00534,06-04-2024,STORE038,C938,P240,19,661,12559,3838,UPI
ORD00535,08-05-2024,STORE052,C632,P45,12,662,7944,3000,Cash
ORD00536,27-11-2024,STORE057,C877,P184,7,701,4907,595,Cash
ORD00537,21-07-2024,STORE023,C2123,P289,5,598,2990,575,Debit Card
ORD00538,26-11-2024,STORE067,C1287,P120,16,560,8960,1776,UPI
ORD00539,24-07-2024,STORE072,C2492,P250,1,476,476,234,UPI
ORD00540,28-01-2024,STORE021,C2281,P131,19,461,8759,4788,Cash
ORD00541,19-06-2024,STORE076,C496,P215,11,772,8492,1804,UPI
ORD00542,29-08-2024,STORE016,C1876,P06,20,703,14060,3480,Credit Card
ORD00543,18-10-2024,STORE017,C2357,P299,14,603,8442,3402,Cash
ORD00544,11-10-2024,STORE079,C2259,P209,5,911,4555,1325,Wallet
ORD00545,11-08-2024,STORE022,C1242,P126,10,726,7260,1300,Cash
ORD00546,18-11-2024,STORE060,C1760,P127,16,350,5600,1440,Wallet
ORD00547,07-04-2024,STORE008,C828,P235,17,697,11849,1394,Cash
ORD00548,24-12-2024,STORE043,C943,P184,15,701,10515,1275,Credit Card
ORD00549,08-08-2024,STORE058,C2398,P159,8,553,4424,888,Debit Card
ORD00550,13-07-2024,STORE039,C299,P128,5,664,3320,545,UPI
ORD00551,16-12-2024,STORE015,C2595,P167,19,656,12464,5320,Net Banking
ORD00552,11-12-2024,STORE046,C1666,P204,6,447,2682,1008,Cash
ORD00553,04-10-2024,STORE017,C1397,P44,15,364,5460,2880,UPI
ORD00554,08-02-2024,STORE070,C410,P133,9,758,6822,1134,UPI
ORD00555,26-05-2024,STORE049,C1029,P12,11,479,5269,2266,UPI
ORD00556,13-02-2024,STORE015,C2195,P283,14,686,9604,4018,Debit Card
ORD00557,30-09-2024,STORE039,C1659,P11,2,503,1006,580,Cash
ORD00558,31-12-2024,STORE062,C1762,P43,11,596,6556,1617,Credit Card
ORD00559,02-10-2024,STORE027,C1807,P61,8,485,3880,840,Cash
ORD00560,02-08-2024,STORE079,C739,P182,13,608,7904,2366,Debit Card
ORD00561,13-10-2024,STORE017,C2277,P118,4,703,2812,640,Credit Card
ORD00562,11-07-2024,STORE035,C1415,P187,7,974,6818,2002,UPI
ORD00563,04-09-2024,STORE024,C1724,P158,16,545,8720,3728,Cash
ORD00564,01-06-2024,STORE049,C309,P109,19,732,13908,1596,UPI
ORD00565,07-09-2024,STORE031,C2451,P45,8,662,5296,2000,Cash
ORD00566,25-10-2024,STORE011,C991,P01,14,608,8512,2436,UPI
ORD00567,08-11-2024,STORE017,C277,P230,20,451,9020,3100,UPI
ORD00568,27-02-2024,STORE030,C1330,P147,20,817,16340,2860,Net Banking
ORD00569,29-09-2024,STORE038,C538,P28,5,710,3550,590,Debit Card
ORD00570,01-11-2024,STORE043,C1503,P276,7,605,4235,1624,Wallet
ORD00571,09-08-2024,STORE022,C1002,P80,19,576,10944,2584,Debit Card
ORD00572,14-11-2024,STORE079,C1459,P258,18,923,16614,5292,Cash
ORD00573,31-12-2024,STORE044,C624,P14,19,478,9082,4598,Cash
ORD00574,26-06-2024,STORE036,C2056,P269,17,405,6885,2431,Cash
ORD00575,27-01-2024,STORE045,C785,P293,11,478,5258,1650,UPI
ORD00576,02-07-2024,STORE073,C1373,P240,12,661,7932,2424,Wallet
ORD00577,15-12-2024,STORE018,C1558,P33,17,860,14620,2822,Wallet
ORD00578,25-07-2024,STORE046,C1826,P269,13,405,5265,1859,UPI
ORD00579,03-07-2024,STORE038,C698,P235,13,697,9061,1066,Net Banking
ORD00580,12-09-2024,STORE022,C602,P245,5,527,2635,805,Credit Card
ORD00581,21-07-2024,STORE040,C460,P38,10,533,5330,1910,Wallet
ORD00582,26-04-2024,STORE063,C1363,P66,19,396,7524,1786,Cash
ORD00583,18-11-2024,STORE034,C694,P71,18,461,8298,2520,UPI
ORD00584,27-03-2024,STORE037,C857,P219,16,369,5904,1760,Debit Card
ORD00585,15-02-2024,STORE065,C2485,P277,2,457,914,308,Debit Card
ORD00586,28-03-2024,STORE037,C1497,P148,9,773,6957,1458,UPI
ORD00587,27-12-2024,STORE014,C1954,P266,1,439,439,212,Cash
ORD00588,09-04-2024,STORE067,C2327,P220,17,283,4811,2108,Credit Card
ORD00589,30-09-2024,STORE056,C156,P299,6,603,3618,1458,Net Banking
ORD00590,09-02-2024,STORE010,C430,P259,10,423,4230,2550,Credit Card
ORD00591,30-07-2024,STORE018,C278,P19,13,360,4680,2613,Wallet
ORD00592,24-07-2024,STORE073,C2173,P209,10,911,9110,2650,Cash
ORD00593,25-07-2024,STORE009,C1309,P298,13,800,10400,2847,UPI
ORD00594,08-05-2024,STORE017,C1637,P03,9,574,5166,1638,UPI
ORD00595,10-11-2024,STORE049,C1909,P157,13,459,5967,1209,Wallet
ORD00596,06-03-2024,STORE079,C1459,P125,8,943,7544,2136,UPI
ORD00597,27-03-2024,STORE077,C2257,P299,7,603,4221,1701,Net Banking
ORD00598,02-01-2024,STORE006,C1066,P92,13,817,10621,2977,Wallet
ORD00599,15-02-2024,STORE072,C652,P295,16,925,14800,4272,UPI
ORD00600,05-12-2024,STORE053,C393,P114,19,326,6194,2622,Debit Card
ORD00601,16-01-2024,STORE066,C1526,P213,20,727,14540,2440,UPI
ORD00602,12-10-2024,STORE006,C2506,P284,12,651,7812,3504,Credit Card
ORD00603,09-08-2024,STORE023,C123,P234,3,766,2298,390,Net Banking
ORD00604,27-11-2024,STORE036,C1976,P90,19,575,10925,1957,Debit Card
ORD00605,11-01-2024,STORE013,C2433,P140,16,743,11888,3744,Debit Card
ORD00606,29-02-2024,STORE017,C1397,P187,9,974,8766,2574,Cash
ORD00607,08-09-2024,STORE042,C1182,P160,3,748,2244,771,Net Banking
ORD00608,28-05-2024,STORE016,C1556,P223,7,638,4466,2051,Net Banking
ORD00609,29-03-2024,STORE003,C1623,P213,11,727,7997,1342,Cash
ORD00610,02-02-2024,STORE016,C356,P04,20,576,11520,2760,Debit Card
ORD00611,12-11-2024,STORE042,C1822,P141,1,712,712,244,Cash
ORD00612,29-03-2024,STORE077,C737,P124,18,349,6282,3096,UPI
ORD00613,13-05-2024,STORE054,C714,P289,9,598,5382,1035,Wallet
ORD00614,19-12-2024,STORE040,C2300,P12,7,479,3353,1442,UPI
ORD00615,13-12-2024,STORE046,C866,P163,12,425,5100,1860,Debit Card
ORD00616,28-09-2024,STORE040,C2060,P04,1,576,576,138,UPI
ORD00617,29-05-2024,STORE056,C1596,P103,4,675,2700,864,Cash
ORD00618,12-11-2024,STORE019,C2119,P271,19,690,13110,1653,UPI
ORD00619,03-03-2024,STORE020,C2120,P82,15,477,7155,3975,UPI
ORD00620,02-01-2024,STORE073,C1773,P129,18,617,11106,2232,UPI
ORD00621,14-05-2024,STORE013,C2113,P273,10,917,9170,2990,Wallet
ORD00622,05-11-2024,STORE045,C225,P222,1,640,640,207,Cash
ORD00623,12-04-2024,STORE063,C883,P260,14,761,10654,3878,UPI
ORD00624,30-01-2024,STORE046,C546,P65,16,320,5120,2608,Credit Card
ORD00625,25-05-2024,STORE061,C721,P103,6,675,4050,1296,Credit Card
ORD00626,27-01-2024,STORE046,C226,P179,11,531,5841,2959,Credit Card
ORD00627,10-06-2024,STORE066,C886,P67,12,933,11196,3504,UPI
ORD00628,30-10-2024,STORE069,C1609,P207,4,277,1108,476,Credit Card
ORD00629,18-02-2024,STORE014,C1394,P156,18,607,10926,3258,Cash
ORD00630,14-11-2024,STORE073,C2493,P154,1,606,606,245,Cash
ORD00631,26-08-2024,STORE065,C405,P41,4,530,2120,580,Net Banking
ORD00632,09-07-2024,STORE024,C444,P22,14,653,9142,2744,Wallet
ORD00633,02-08-2024,STORE011,C1631,P241,6,579,3474,828,Cash
ORD00634,04-07-2024,STORE041,C541,P38,4,533,2132,764,Debit Card
ORD00635,04-11-2024,STORE068,C2408,P149,5,871,4355,860,Cash
ORD00636,13-12-2024,STORE035,C935,P218,9,376,3384,1143,Cash
ORD00637,24-09-2024,STORE002,C2582,P288,19,622,11818,2052,Debit Card
ORD00638,21-08-2024,STORE053,C1833,P101,8,665,5320,776,UPI
ORD00639,21-03-2024,STORE017,C677,P281,15,310,4650,2040,UPI
ORD00640,28-09-2024,STORE045,C545,P63,11,704,7744,2772,UPI
ORD00641,05-04-2024,STORE074,C2494,P17,18,692,12456,4338,Wallet
ORD00642,07-06-2024,STORE040,C1980,P86,11,422,4642,2794,Net Banking
ORD00643,15-09-2024,STORE062,C1682,P167,20,656,13120,5600,UPI
ORD00644,12-03-2024,STORE064,C1364,P199,11,589,6479,990,UPI
ORD00645,17-02-2024,STORE004,C2024,P230,20,451,9020,3100,UPI
ORD00646,30-01-2024,STORE008,C2348,P143,6,364,2184,684,UPI
ORD00647,09-09-2024,STORE023,C603,P22,20,653,13060,3920,Wallet
ORD00648,21-08-2024,STORE031,C1651,P277,10,457,4570,1540,Debit Card
ORD00649,27-08-2024,STORE033,C2053,P211,9,469,4221,1125,UPI
ORD00650,10-03-2024,STORE007,C187,P161,3,705,2115,339,Cash
ORD00651,18-03-2024,STORE025,C525,P159,5,553,2765,555,Net Banking
ORD00652,30-12-2024,STORE012,C272,P79,3,443,1329,504,Credit Card
ORD00653,29-03-2024,STORE065,C885,P11,13,503,6539,3770,UPI
ORD00654,12-02-2024,STORE019,C759,P299,11,603,6633,2673,Cash
ORD00655,02-11-2024,STORE003,C343,P149,4,871,3484,688,UPI
ORD00656,26-01-2024,STORE011,C2351,P135,13,748,9724,2028,UPI
ORD00657,17-02-2024,STORE064,C2164,P84,2,857,1714,398,UPI
ORD00658,25-09-2024,STORE038,C1098,P170,16,764,12224,1376,Cash
ORD00659,05-04-2024,STORE074,C654,P100,9,713,6417,2331,Wallet
ORD00660,06-11-2024,STORE022,C282,P99,17,464,7888,2431,UPI
ORD00661,10-04-2024,STORE043,C1983,P72,3,371,1113,381,Cash
ORD00662,02-03-2024,STORE016,C1476,P61,10,485,4850,1050,UPI
ORD00663,25-02-2024,STORE043,C2143,P97,8,487,3896,768,UPI
ORD00664,17-01-2024,STORE007,C1387,P76,12,680,8160,1668,Cash
ORD00665,01-01-2024,STORE043,C2383,P276,15,605,9075,3480,Debit Card
ORD00666,25-06-2024,STORE009,C1229,P237,4,807,3228,568,UPI
ORD00667,05-05-2024,STORE009,C2429,P10,15,613,9195,3075,Credit Card
ORD00668,26-09-2024,STORE054,C1594,P236,6,529,3174,1740,Credit Card
ORD00669,16-01-2024,STORE003,C903,P33,11,860,9460,1826,Cash
ORD00670,19-10-2024,STORE012,C752,P157,3,459,1377,279,UPI
ORD00671,26-04-2024,STORE009,C429,P207,3,277,831,357,Net Banking
ORD00672,07-07-2024,STORE053,C2473,P164,6,555,3330,1746,Wallet
ORD00673,17-01-2024,STORE033,C1733,P31,7,427,2989,1736,UPI
ORD00674,03-08-2024,STORE072,C252,P208,6,578,3468,1254,Cash
ORD00675,23-08-2024,STORE007,C1707,P257,20,476,9520,1860,UPI
ORD00676,06-05-2024,STORE030,C1970,P238,18,898,16164,4248,UPI
ORD00677,30-03-2024,STORE027,C687,P138,1,395,395,243,Credit Card
ORD00678,21-12-2024,STORE022,C1482,P62,7,660,4620,1820,Cash
ORD00679,27-06-2024,STORE048,C868,P223,10,638,6380,2930,Credit Card
ORD00680,17-08-2024,STORE041,C621,P81,15,687,10305,2565,Net Banking
ORD00681,17-12-2024,STORE039,C539,P10,6,613,3678,1230,Credit Card
ORD00682,06-04-2024,STORE073,C813,P238,16,898,14368,3776,UPI
ORD00683,22-10-2024,STORE061,C801,P104,4,928,3712,1136,UPI
ORD00684,12-07-2024,STORE044,C1024,P96,17,295,5015,1360,UPI
ORD00685,14-02-2024,STORE059,C559,P93,13,411,5343,2756,Cash
ORD00686,03-06-2024,STORE012,C672,P72,18,371,6678,2286,Wallet
ORD00687,16-09-2024,STORE078,C1298,P99,8,464,3712,1144,UPI
ORD00688,21-02-2024,STORE053,C313,P161,5,705,3525,565,Cash
ORD00689,02-12-2024,STORE011,C591,P109,12,732,8784,1008,Cash
ORD00690,19-01-2024,STORE009,C2429,P206,5,654,3270,760,UPI
ORD00691,14-01-2024,STORE069,C1769,P242,1,432,432,239,Wallet
ORD00692,22-12-2024,STORE073,C653,P50,14,867,12138,3276,Wallet
ORD00693,14-09-2024,STORE050,C2470,P298,3,800,2400,657,UPI
ORD00694,28-07-2024,STORE077,C497,P01,15,608,9120,2610,Debit Card
ORD00695,13-03-2024,STORE016,C116,P276,8,605,4840,1856,Cash
ORD00696,26-01-2024,STORE055,C2395,P27,12,714,8568,2088,Cash
ORD00697,12-08-2024,STORE028,C1248,P274,12,445,5340,1020,Net Banking
ORD00698,19-08-2024,STORE053,C1593,P137,4,857,3428,736,UPI
ORD00699,30-06-2024,STORE001,C421,P279,12,570,6840,3576,Cash
ORD00700,08-03-2024,STORE021,C2361,P263,17,457,7769,4743,Credit Card
ORD00701,29-06-2024,STORE064,C724,P179,6,531,3186,1614,Wallet
ORD00702,27-07-2024,STORE009,C909,P221,5,723,3615,1500,Wallet
ORD00703,11-07-2024,STORE027,C287,P20,5,580,2900,1150,Net Banking
ORD00704,05-02-2024,STORE067,C167,P49,19,587,11153,1672,Net Banking
ORD00705,03-11-2024,STORE080,C740,P67,20,933,18660,5840,Wallet
ORD00706,06-01-2024,STORE011,C1631,P13,8,432,3456,1552,Net Banking
